week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
2007-07-08,6,18547129,Les Miserables,Broadhurst Theatre,555003,853969,62.86,251.25,8829,1122,0.9836,8,0
2007-07-08,6,18547129,Mamma Mia!,Broadhurst Theatre,877711,1139748,75.69,251.25,11596,1498,0.9676,8,0
2007-07-08,6,18547129,Rent,Nederlander Theatre,365819,768979,54.83,200,6672,1181,0.7062,8,0
2007-07-08,6,18547129,The Lion King,Minskoff Theatre,1265226,1232795,97.33,251.25,12999,1654,0.9824,8,0
2007-07-08,6,18547129,The Phantom of the Opera,Majestic Theatre,778910,1002310,64.89,201.25,12003,1607,0.9336,8,0
2007-07-08,6,18547129,Wicked,Gershwin Theatre,1469948,1308816,101.57,300,14472,1809,1,8,0
2007-07-15,7,18420633,Beauty and the Beast,Lunt-Fontanne Theatre,1095124,1012000,90.81,175,12059,1509,0.9989,8,0
2007-07-15,7,18420633,Chicago,Ambassador Theatre,552860,803297,69.81,251.25,7920,1080,0.9167,8,0
2007-07-15,7,18420633,Jersey Boys,August Wilson Theatre,1211053,846719,122.91,351.5,9853,1222,1.0079,8,0
2007-07-15,7,18420633,Les Miserables,Broadhurst Theatre,527806,853969,67.61,251.25,7807,1122,0.8698,8,0
2007-07-15,7,18420633,Mamma Mia!,Broadhurst Theatre,940187,1139748,78.32,251.25,12005,1498,1.0018,8,0
2007-07-15,7,18420633,Rent,Nederlander Theatre,307926,768979,53.35,200,5772,1181,0.6109,8,0
2007-07-15,7,18420633,The Lion King,Minskoff Theatre,1291898,1232795,97.63,251.25,13233,1654,1.0001,8,0
2007-07-15,7,18420633,The Phantom of the Opera,Majestic Theatre,790363,1002310,66.24,201.25,11931,1607,0.928,8,0
2007-07-15,7,18420633,Wicked,Gershwin Theatre,1468400,1308816,101.46,300,14472,1809,1,8,0
2007-07-22,8,18697151,Beauty and the Beast,Lunt-Fontanne Theatre,1139499,1012000,94.31,175,12082,1509,1.0008,8,0
2007-07-22,8,18697151,Chicago,Ambassador Theatre,572445,803297,71.31,251.25,8028,1080,0.9292,8,0
2007-07-22,8,18697151,Jersey Boys,August Wilson Theatre,1197014,846719,121.49,351.5,9853,1222,1.0079,8,0
2007-07-22,8,18697151,Les Miserables,Broadhurst Theatre,573960,853969,67.72,251.25,8475,1122,0.9442,8,0
2007-07-22,8,18697151,Mamma Mia!,Broadhurst Theatre,935608,1139748,77.96,251.25,12001,1498,1.0014,8,0
2007-07-22,8,18697151,Rent,Nederlander Theatre,344749,768979,56.11,200,6144,1181,0.6503,8,0
2007-07-22,8,18697151,The Lion King,Minskoff Theatre,1283279,1232795,96.97,251.25,13234,1654,1.0002,8,0
2007-07-22,8,18697151,The Phantom of the Opera,Majestic Theatre,825482,1002310,66.79,201.25,12359,1607,0.9613,8,0
2007-07-22,8,18697151,Wicked,Gershwin Theatre,1472649,1308816,101.76,300,14472,1809,1,8,0
2007-07-29,9,19838012,Beauty and the Beast,Lunt-Fontanne Theatre,1041283,1012000,86.2,175,12080,1509,1.0007,8,0
2007-07-29,9,19838012,Chicago,Ambassador Theatre,603304,803297,72.9,251.25,8276,1080,0.9579,8,0
2007-07-29,9,19838012,Jersey Boys,August Wilson Theatre,1212550,846719,123.13,351.5,9848,1222,1.0074,8,0
2007-07-29,9,19838012,Les Miserables,Broadhurst Theatre,587025,853969,67.13,251.25,8744,1122,0.9742,8,0
2007-07-29,9,19838012,Mamma Mia!,Broadhurst Theatre,935954,1139748,77.4,251.25,12093,1498,1.0091,8,0
2007-07-29,9,19838012,Rent,Nederlander Theatre,379071,768979,59.46,200,6375,1181,0.6747,8,0
2007-07-29,9,19838012,The Lion King,Minskoff Theatre,1311914,1232795,99.12,251.25,13235,1654,1.0002,8,0
2007-07-29,9,19838012,The Phantom of the Opera,Majestic Theatre,839584,1002310,66.94,201.25,12543,1607,0.9757,8,0
2007-07-29,9,19838012,Wicked,Gershwin Theatre,1480955,1308816,102.33,300,14472,1809,1,8,0
2007-08-05,10,18416617,Chicago,Ambassador Theatre,598008,803297,73.04,251.25,8187,1080,0.9476,8,0
2007-08-05,10,18416617,Jersey Boys,August Wilson Theatre,1211816,846719,123.03,351.5,9850,1222,1.0076,8,0
2007-08-05,10,18416617,Les Miserables,Broadhurst Theatre,576094,853969,67.72,251.25,8507,1122,0.9477,8,0
2007-08-05,10,18416617,Mamma Mia!,Broadhurst Theatre,947504,1139748,78.42,251.25,12082,1498,1.0082,8,0
2007-08-05,10,18416617,Rent,Nederlander Theatre,632966,768979,66.49,200,9520,1181,1.0076,8,0
2007-08-05,10,18416617,The Lion King,Minskoff Theatre,1324689,1232795,100.09,251.25,13235,1654,1.0002,8,0
2007-08-05,10,18416617,The Phantom of the Opera,Majestic Theatre,853923,1002310,67.67,201.25,12618,1607,0.9815,8,0
2007-08-05,10,18416617,Wicked,Gershwin Theatre,1489919,1308816,102.95,300,14472,1809,1,8,0
2007-08-12,11,18282468,Chicago,Ambassador Theatre,580147,803297,72.69,251.25,7981,1080,0.9237,8,0
2007-08-12,11,18282468,Jersey Boys,August Wilson Theatre,1207628,846719,122.68,351.5,9844,1222,1.007,8,0
2007-08-12,11,18282468,Les Miserables,Broadhurst Theatre,591153,853969,68.18,251.25,8671,1122,0.966,8,0
2007-08-12,11,18282468,Mamma Mia!,Broadhurst Theatre,944430,1139748,78.68,251.25,12003,1498,1.0016,8,0
2007-08-12,11,18282468,Rent,Nederlander Theatre,633919,768979,66.74,200,9499,1181,1.0054,8,0
2007-08-12,11,18282468,The Lion King,Minskoff Theatre,1320574,1232795,99.79,251.25,13234,1654,1.0002,8,0
2007-08-12,11,18282468,The Phantom of the Opera,Majestic Theatre,860794,1002310,68.58,201.25,12552,1607,0.9764,8,0
2007-08-12,11,18282468,Wicked,Gershwin Theatre,1492271,1308816,103.11,300,14472,1809,1,8,0
2007-08-19,12,17865228,Chicago,Ambassador Theatre,563135,803297,69.82,251.25,8066,1080,0.9336,8,0
2007-08-19,12,17865228,Jersey Boys,August Wilson Theatre,1233108,846719,125.15,351.5,9853,1222,1.0079,8,0
2007-08-19,12,17865228,Les Miserables,Broadhurst Theatre,568696,853969,67.97,251.25,8367,1122,0.9322,8,0
2007-08-19,12,17865228,Mamma Mia!,Broadhurst Theatre,927396,1139748,77.32,251.25,11995,1498,1.0009,8,0
2007-08-19,12,17865228,Rent,Nederlander Theatre,611973,768979,64.95,200,9422,1181,0.9972,8,0
2007-08-19,12,17865228,The Lion King,Minskoff Theatre,1322864,1232795,99.94,251.25,13237,1654,1.0004,8,0
2007-08-19,12,17865228,The Phantom of the Opera,Majestic Theatre,857961,1002310,68.5,201.25,12525,1607,0.9743,8,0
2007-08-19,12,17865228,Wicked,Gershwin Theatre,1483860,1308816,102.53,300,14472,1809,1,8,0
2007-08-26,13,16195008,Chicago,Ambassador Theatre,516963,803297,68.99,251.25,7493,1080,0.8672,8,0
2007-08-26,13,16195008,Jersey Boys,August Wilson Theatre,1181381,846719,119.86,351.5,9856,1222,1.0082,8,0
2007-08-26,13,16195008,Les Miserables,Broadhurst Theatre,476593,853969,60.24,251.25,7912,1122,0.8815,8,0
2007-08-26,13,16195008,Mamma Mia!,Broadhurst Theatre,892772,1139748,76.98,251.25,11598,1498,0.9678,8,0
2007-08-26,13,16195008,Rent,Nederlander Theatre,576856,768979,65.15,200,8854,1181,0.9371,8,0
2007-08-26,13,16195008,The Lion King,Minskoff Theatre,1303298,1232795,99.04,251.25,13159,1654,0.9945,8,0
2007-08-26,13,16195008,The Phantom of the Opera,Majestic Theatre,759911,1002310,66.92,201.25,11356,1607,0.8833,8,0
2007-08-26,13,16195008,Wicked,Gershwin Theatre,1472393,1308816,101.74,300,14472,1809,1,8,0
2007-09-02,14,16323215,Chicago,Ambassador Theatre,519366,803297,69.81,251.25,7440,1080,0.8611,8,0
2007-09-02,14,16323215,Jersey Boys,August Wilson Theatre,1236877,846719,125.57,351.5,9850,1222,1.0076,8,0
2007-09-02,14,16323215,Les Miserables,Broadhurst Theatre,476860,853969,61.9,251.25,7704,1122,0.8583,8,0
2007-09-02,14,16323215,Mamma Mia!,Broadhurst Theatre,917454,1139748,77.12,251.25,11896,1498,0.9927,8,0
2007-09-02,14,16323215,Rent,Nederlander Theatre,527448,768979,63.86,200,8259,1181,0.8742,8,0
2007-09-02,14,16323215,The Lion King,Minskoff Theatre,1262397,1232795,96.74,251.25,13050,1654,0.9862,8,0
2007-09-02,14,16323215,The Phantom of the Opera,Majestic Theatre,735090,1002310,68.45,201.25,10739,1607,0.8353,8,0
2007-09-02,14,16323215,Wicked,Gershwin Theatre,1480508,1308816,102.3,300,14472,1809,1,8,0
2007-09-09,15,12482904,Chicago,Ambassador Theatre,337550,803297,68.78,251.25,4908,1080,0.5681,8,0
2007-09-09,15,12482904,Jersey Boys,August Wilson Theatre,1219366,846719,123.87,351.5,9844,1222,1.007,8,0
2007-09-09,15,12482904,Les Miserables,Broadhurst Theatre,314827,853969,63.51,251.25,4957,1122,0.5523,8,0
2007-09-09,15,12482904,Mamma Mia!,Broadhurst Theatre,765506,1139748,76.17,251.25,10050,1498,0.8386,8,0
2007-09-09,15,12482904,Rent,Nederlander Theatre,380983,768979,64.06,200,5947,1181,0.6294,8,0
2007-09-09,15,12482904,The Lion King,Minskoff Theatre,943947,1232795,88.74,251.25,10637,1654,0.8039,8,0
2007-09-09,15,12482904,The Phantom of the Opera,Majestic Theatre,517439,1002310,66.36,201.25,7797,1607,0.6065,8,0
2007-09-09,15,12482904,Wicked,Gershwin Theatre,1383807,1308816,97.61,300,14177,1809,0.9796,8,0
2007-09-16,16,13231319,Chicago,Ambassador Theatre,417238,803297,69.38,251.25,6014,1080,0.6961,8,0
2007-09-16,16,13231319,Jersey Boys,August Wilson Theatre,1208017,846719,122.63,351.5,9851,1222,1.0077,8,0
2007-09-16,16,13231319,Les Miserables,Broadhurst Theatre,341454,853969,60.28,251.25,5664,1122,0.631,8,0
2007-09-16,16,13231319,Mamma Mia!,Broadhurst Theatre,832533,1139748,76.87,251.25,10830,1498,0.9037,8,0
2007-09-16,16,13231319,Rent,Nederlander Theatre,262053,768979,48.92,200,5357,1181,0.567,8,0
2007-09-16,16,13231319,The Lion King,Minskoff Theatre,987013,1232795,86.71,251.25,11383,1654,0.8603,8,0
2007-09-16,16,13231319,The Phantom of the Opera,Majestic Theatre,578800,1002310,66.28,201.25,8732,1607,0.6792,8,0
2007-09-16,16,13231319,Wicked,Gershwin Theatre,1353236,1308816,95.48,300,14173,1809,0.9793,8,0
2007-09-23,17,13958387,Chicago,Ambassador Theatre,421672,803297,69.93,251.25,6030,1080,0.6979,8,0
2007-09-23,17,13958387,Jersey Boys,August Wilson Theatre,1234306,846719,125.27,351.5,9853,1222,1.0079,8,0
2007-09-23,17,13958387,Les Miserables,Broadhurst Theatre,360898,853969,59.7,251.25,6045,1122,0.6735,8,0
2007-09-23,17,13958387,Mamma Mia!,Broadhurst Theatre,886228,1139748,78.12,251.25,11344,1498,0.9466,8,0
2007-09-23,17,13958387,Rent,Nederlander Theatre,302360,768979,54.72,200,5526,1181,0.5849,8,0
2007-09-23,17,13958387,The Lion King,Minskoff Theatre,1048250,1232795,86.44,251.25,12127,1654,0.9165,8,0
2007-09-23,17,13958387,The Phantom of the Opera,Majestic Theatre,627700,1002310,68.25,201.25,9197,1607,0.7154,8,0
2007-09-23,17,13958387,Wicked,Gershwin Theatre,1405642,1308816,98.14,300,14323,1809,0.9897,8,0
2007-09-30,18,14329577,Chicago,Ambassador Theatre,434645,803297,69.8,251.25,6227,1080,0.7207,8,0
2007-09-30,18,14329577,Jersey Boys,August Wilson Theatre,1206558,846719,122.48,351.5,9851,1222,1.0077,8,0
2007-09-30,18,14329577,Les Miserables,Broadhurst Theatre,375834,853969,62.86,251.25,5979,1122,0.6661,8,0
2007-09-30,18,14329577,Mamma Mia!,Broadhurst Theatre,887135,1139748,80.38,251.25,11037,1498,0.921,8,0
2007-09-30,18,14329577,Rent,Nederlander Theatre,335114,768979,54.36,200,6165,1181,0.6525,8,0
2007-09-30,18,14329577,The Lion King,Minskoff Theatre,1022471,1232795,86.5,251.25,11820,1654,0.8933,8,0
2007-09-30,18,14329577,The Phantom of the Opera,Majestic Theatre,570540,1002310,65.88,201.25,8660,1607,0.6736,8,0
2007-09-30,18,14329577,Wicked,Gershwin Theatre,1401662,1308816,98.41,300,14243,1809,0.9842,8,0
2007-10-07,19,16044883,Chicago,Ambassador Theatre,493359,803297,73.93,251.25,6673,1080,0.7723,8,0
2007-10-07,19,16044883,Jersey Boys,August Wilson Theatre,1271529,846719,129.12,351.5,9848,1222,1.0074,8,0
2007-10-07,19,16044883,Les Miserables,Broadhurst Theatre,460746,853969,64.31,251.25,7165,1122,0.7982,8,0
2007-10-07,19,16044883,Mamma Mia!,Broadhurst Theatre,954077,1139748,82.28,251.25,11595,1498,0.9675,8,0
2007-10-07,19,16044883,Rent,Nederlander Theatre,454535,768979,56.84,200,7997,1181,0.8464,8,0
2007-10-07,19,16044883,The Lion King,Minskoff Theatre,1171460,1232795,92.11,251.25,12718,1654,0.9612,8,0
2007-10-07,19,16044883,The Phantom of the Opera,Majestic Theatre,648198,1002310,66.78,201.25,9706,1607,0.755,8,0
2007-10-07,19,16044883,Wicked,Gershwin Theatre,1398878,1308816,98.06,300,14265,1809,0.9857,8,0
2007-10-14,20,16172839,Chicago,Ambassador Theatre,504255,803297,69.66,251.25,7239,1080,0.8378,8,0
2007-10-14,20,16172839,Jersey Boys,August Wilson Theatre,1272077,846719,129.09,351.5,9854,1222,1.008,8,0
2007-10-14,20,16172839,Les Miserables,Broadhurst Theatre,489517,853969,62.18,251.25,7873,1122,0.8771,8,0
2007-10-14,20,16172839,Mamma Mia!,Broadhurst Theatre,971415,1139748,82.64,251.25,11755,1498,0.9809,8,0
2007-10-14,20,16172839,Rent,Nederlander Theatre,268082,768979,54.19,200,4947,1181,0.5236,8,0
2007-10-14,20,16172839,The Lion King,Minskoff Theatre,1156289,1232795,91.75,251.25,12602,1654,0.9524,8,0
2007-10-14,20,16172839,The Phantom of the Opera,Majestic Theatre,739663,1002310,63.84,201.25,11587,1607,0.9013,8,0
2007-10-14,20,16172839,Wicked,Gershwin Theatre,1433557,1308816,100.4,300,14278,1809,0.9866,8,0
2007-10-21,21,17382119,Chicago,Ambassador Theatre,525174,803297,71.09,251.25,7387,1080,0.855,8,0
2007-10-21,21,17382119,Jersey Boys,August Wilson Theatre,1284622,846719,130.39,351.5,9852,1222,1.0078,8,0
2007-10-21,21,17382119,Les Miserables,Broadhurst Theatre,538686,853969,64.86,251.25,8306,1122,0.9254,8,0
2007-10-21,21,17382119,Mamma Mia!,Broadhurst Theatre,954385,1139748,82.21,251.25,11609,1498,0.9687,8,0
2007-10-21,21,17382119,Rent,Nederlander Theatre,277630,768979,54.57,200,5088,1181,0.5385,8,0
2007-10-21,21,17382119,The Lion King,Minskoff Theatre,1180225,1232795,90.77,251.25,13003,1654,0.9827,8,0
2007-10-21,21,17382119,The Phantom of the Opera,Majestic Theatre,728811,1002310,64.97,201.25,11217,1607,0.8725,8,0
2007-10-21,21,17382119,Wicked,Gershwin Theatre,1449978,1308816,100.32,300,14454,1809,0.9988,8,0
2007-10-28,22,17019420,Chicago,Ambassador Theatre,482610,803297,71.27,251.25,6772,1080,0.7838,8,0
2007-10-28,22,17019420,Jersey Boys,August Wilson Theatre,1269259,846719,128.82,351.5,9853,1222,1.0079,8,0
2007-10-28,22,17019420,Les Miserables,Broadhurst Theatre,455038,853969,61.97,251.25,7343,1122,0.8181,8,0
2007-10-28,22,17019420,Mamma Mia!,Broadhurst Theatre,951206,1139748,82.04,251.25,11595,1498,0.9675,8,0
2007-10-28,22,17019420,Rent,Nederlander Theatre,249173,768979,50.42,200,4942,1181,0.5231,8,0
2007-10-28,22,17019420,The Lion King,Minskoff Theatre,1163944,1232795,89.82,251.25,12958,1654,0.9793,8,0
2007-10-28,22,17019420,The Phantom of the Opera,Majestic Theatre,677308,1002310,62.84,201.25,10778,1607,0.8384,8,0
2007-10-28,22,17019420,Wicked,Gershwin Theatre,1435731,1308816,99.7,300,14401,1809,0.9951,8,0
2007-11-04,23,16754159,Chicago,Ambassador Theatre,480581,803297,70.52,251.25,6815,1080,0.7888,8,0
2007-11-04,23,16754159,Jersey Boys,August Wilson Theatre,1217333,846719,123.59,351.5,9850,1222,1.0076,8,0
2007-11-04,23,16754159,Les Miserables,Broadhurst Theatre,408335,853969,61.78,251.25,6609,1122,0.7363,8,0
2007-11-04,23,16754159,Mamma Mia!,Broadhurst Theatre,880667,1139748,81.82,251.25,10764,1498,0.8982,8,0
2007-11-04,23,16754159,Rent,Nederlander Theatre,256182,768979,43.81,200,5847,1181,0.6189,8,0
2007-11-04,23,16754159,The Lion King,Minskoff Theatre,1093694,1232795,89.07,251.25,12279,1654,0.928,8,0
2007-11-04,23,16754159,The Phantom of the Opera,Majestic Theatre,634883,1002310,64.08,201.25,9907,1607,0.7706,8,0
2007-11-04,23,16754159,Wicked,Gershwin Theatre,1335757,1308816,92.4,300,14456,1809,0.9989,8,0
2007-11-11,24,11070673,Chicago,Ambassador Theatre,257693,398873,67.48,251.25,3819,1080,0.884,4,0
2007-11-11,24,11070673,Jersey Boys,August Wilson Theatre,732840,662827,119.03,351.5,6157,1222,1.0077,5,0
2007-11-11,24,11070673,Les Miserables,Broadhurst Theatre,183854,533253,64.65,251.25,2844,1122,0.507,5,0
2007-11-11,24,11070673,Mamma Mia!,Broadhurst Theatre,413926,580067,73.43,251.25,5637,1498,0.9408,4,0
2007-11-11,24,11070673,Rent,Nederlander Theatre,116317,384489,47.91,200,2428,1181,0.514,4,0
2007-11-11,24,11070673,The Lion King,Minskoff Theatre,507570,616397,81.62,251.25,6219,1654,0.94,4,0
2007-11-11,24,11070673,The Phantom of the Opera,Majestic Theatre,400888,751733,59.87,201.25,6696,1607,0.6945,6,0
2007-11-11,24,11070673,Wicked,Gershwin Theatre,852843,818010,95.37,300,8942,1809,0.9886,5,0
2007-11-18,25,2933761,Chicago,Ambassador Theatre,0,NA,0,251.25,0,0,0,0,0
2007-11-18,25,2933761,Jersey Boys,August Wilson Theatre,0,NA,0,351.5,0,0,0,0,0
2007-11-18,25,2933761,Les Miserables,Broadhurst Theatre,0,NA,0,251.25,0,0,0,0,0
2007-11-18,25,2933761,Mamma Mia!,Broadhurst Theatre,0,NA,0,251.25,0,0,0,0,0
2007-11-18,25,2933761,Rent,Nederlander Theatre,0,NA,0,200,0,0,0,0,0
2007-11-18,25,2933761,The Lion King,Minskoff Theatre,0,NA,0,251.25,0,0,0,0,0
2007-11-18,25,2933761,The Phantom of the Opera,Majestic Theatre,0,NA,0,201.25,0,0,0,0,0
2007-11-18,25,2933761,Wicked,Gershwin Theatre,0,NA,0,300,0,0,0,0,0
2007-11-25,26,4297988,Chicago,Ambassador Theatre,0,NA,0,251.25,0,0,0,0,0
2007-11-25,26,4297988,Jersey Boys,August Wilson Theatre,0,NA,0,351.5,0,0,0,0,0
2007-11-25,26,4297988,Les Miserables,Broadhurst Theatre,0,NA,0,251.25,0,0,0,0,0
2007-11-25,26,4297988,Mamma Mia!,Broadhurst Theatre,0,NA,0,251.25,0,0,0,0,0
2007-11-25,26,4297988,Rent,Nederlander Theatre,0,NA,0,200,0,0,0,0,0
2007-11-25,26,4297988,The Lion King,Minskoff Theatre,0,NA,0,251.25,0,0,0,0,0
2007-11-25,26,4297988,The Phantom of the Opera,Majestic Theatre,0,NA,0,201.25,0,0,0,0,0
2007-11-25,26,4297988,Wicked,Gershwin Theatre,0,NA,0,300,0,0,0,0,0
2007-12-02,27,14626123,Chicago,Ambassador Theatre,330421,598309,64.18,251.25,5148,1080,0.7944,6,0
2007-12-02,27,14626123,Jersey Boys,August Wilson Theatre,887472,578943,144.07,351.5,6160,1222,1.0082,5,0
2007-12-02,27,14626123,Les Miserables,Broadhurst Theatre,269472,535163,77.52,251.25,3476,1122,0.6196,5,0
2007-12-02,27,14626123,Mamma Mia!,Broadhurst Theatre,726789,905924,90.54,251.25,8027,1498,0.8931,6,0
2007-12-02,27,14626123,Rent,Nederlander Theatre,150436,576733,39.83,200,3777,1181,0.533,6,0
2007-12-02,27,14626123,The Lion King,Minskoff Theatre,918191,924595,96.66,251.25,9499,1654,0.9572,6,0
2007-12-02,27,14626123,The Phantom of the Opera,Majestic Theatre,366788,NA,81.29,201.25,4512,1607,0.7019,4,0
2007-12-02,27,14626123,Wicked,Gershwin Theatre,941588,818010,104.1,300,9045,1809,1,5,0
2007-12-09,28,19709595,Chicago,Ambassador Theatre,455920,803297,73.31,251.25,6219,1080,0.7198,8,0
2007-12-09,28,19709595,Jersey Boys,August Wilson Theatre,1367780,846719,138.99,351.5,9841,1222,1.0066,8,0
2007-12-09,28,19709595,Les Miserables,Broadhurst Theatre,485610,853969,69.22,251.25,7015,1122,0.7815,8,0
2007-12-09,28,19709595,Mamma Mia!,Broadhurst Theatre,906485,1192560,83.99,251.25,10793,1498,0.9006,8,0
2007-12-09,28,19709595,Rent,Nederlander Theatre,230877,768979,44.13,200,5232,1181,0.5538,8,0
2007-12-09,28,19709595,The Lion King,Minskoff Theatre,1192075,1232795,96.03,251.25,12413,1654,0.9381,8,0
2007-12-09,28,19709595,The Phantom of the Opera,Majestic Theatre,698375,NA,76.15,201.25,9171,1607,0.7134,8,0
2007-12-09,28,19709595,Wicked,Gershwin Theatre,1446244,1308816,99.96,300,14468,1809,0.9997,8,0
2007-12-16,29,19041972,Chicago,Ambassador Theatre,404033,803297,70.07,251.25,5766,1080,0.6674,8,0
2007-12-16,29,19041972,Jersey Boys,August Wilson Theatre,1263204,846719,128.45,351.5,9834,1222,1.0059,8,0
2007-12-16,29,19041972,Les Miserables,Broadhurst Theatre,538977,853969,68.54,251.25,7864,1122,0.8761,8,0
2007-12-16,29,19041972,Mamma Mia!,Broadhurst Theatre,783366,1192560,77.39,251.25,10122,1498,0.8446,8,0
2007-12-16,29,19041972,Rent,Nederlander Theatre,199907,768979,49.75,200,4018,1181,0.4253,8,0
2007-12-16,29,19041972,The Lion King,Minskoff Theatre,1126140,1232795,96.95,251.25,11616,1654,0.8779,8,0
2007-12-16,29,19041972,The Phantom of the Opera,Majestic Theatre,614595,NA,70.52,201.25,8715,1607,0.6779,8,0
2007-12-16,29,19041972,Wicked,Gershwin Theatre,1449240,1308816,100.5,300,14420,1809,0.9964,8,0
2007-12-23,30,21099860,Chicago,Ambassador Theatre,457866,698027,73.27,251.25,6249,1080,0.8266,7,0
2007-12-23,30,21099860,Jersey Boys,August Wilson Theatre,1263193,846719,128.86,351.5,9803,1222,1.0028,8,0
2007-12-23,30,21099860,Les Miserables,Broadhurst Theatre,657147,853969,77.05,251.25,8529,1122,0.9502,8,0
2007-12-23,30,21099860,Mamma Mia!,Broadhurst Theatre,844834,1192560,79.67,251.25,10604,1498,0.8848,8,0
2007-12-23,30,21099860,Rent,Nederlander Theatre,322344,768979,58.97,200,5466,1181,0.5785,8,0
2007-12-23,30,21099860,The Lion King,Minskoff Theatre,1361604,1232795,107.26,251.25,12694,1654,0.9593,8,0
2007-12-23,30,21099860,The Phantom of the Opera,Majestic Theatre,747878,NA,73.68,201.25,10151,1607,0.7896,8,0
2007-12-23,30,21099860,Wicked,Gershwin Theatre,1707129,1308816,117.96,300,14472,1809,1,8,0
2007-12-30,31,28320773,Chicago,Ambassador Theatre,857214,996793,91.05,251.25,9415,1080,0.9686,9,0
2007-12-30,31,28320773,Jersey Boys,August Wilson Theatre,1373842,846719,139.42,351.5,9854,1222,1.008,8,0
2007-12-30,31,28320773,Les Miserables,Broadhurst Theatre,934349,865428,102.37,251.25,9127,1122,1.0168,8,0
2007-12-30,31,28320773,Mamma Mia!,Broadhurst Theatre,1422454,1456270,104.56,251.25,13604,1498,1.009,9,0
2007-12-30,31,28320773,Rent,Nederlander Theatre,613560,865101,69.85,200,8784,1181,0.8264,9,0
2007-12-30,31,28320773,The Lion King,Minskoff Theatre,1571941,1353932,118.76,251.25,13236,1654,1.0003,8,0
2007-12-30,31,28320773,The Phantom of the Opera,Majestic Theatre,1196443,NA,91.99,201.25,13006,1607,1.0117,8,0
2007-12-30,31,28320773,Wicked,Gershwin Theatre,1839950,1499364,127.14,300,14472,1809,1,8,0
2008-01-06,32,20739353,Chicago,Ambassador Theatre,561857,808782,75.09,251.25,7482,1080,0.866,8,0
2008-01-06,32,20739353,Jersey Boys,August Wilson Theatre,1229925,846719,124.8,351.5,9855,1222,1.0081,8,0
2008-01-06,32,20739353,Les Miserables,Broadhurst Theatre,878076,853969,96.79,251.25,9072,1122,1.0107,8,0
